technique,technique_label,threshold,TP,FP,FN,IGNORED,GT,detections,precision,recall,sensitivity,F1,F2,fp_per_image
nms,NMS,0.018728137961588197,244,1444,6,53,250,1741,0.14454976303317535,0.976,0.976,0.2518059855521156,0.45386904761904756,5.991701244813278
nms,NMS,0.01847832675725328,244,1448,6,53,250,1745,0.14420803782505912,0.976,0.976,0.25128733264675596,0.4531946508172363,6.008298755186722
nms,NMS,0.018288982034516177,244,1451,6,53,250,1748,0.143952802359882,0.976,0.976,0.25089974293059125,0.4526901669758812,6.020746887966805
nms,NMS,0.01816033583761747,244,1455,6,53,250,1752,0.14361389052383755,0.976,0.976,0.2503848127244741,0.4520192663949611,6.037344398340249
nms,NMS,0.01789335980477446,244,1459,6,53,250,1756,0.1432765707574868,0.976,0.976,0.24987199180747569,0.4513503514613392,6.053941908713693
nms,NMS,0.017792494827762517,244,1462,6,53,250,1759,0.14302461899179367,0.976,0.976,0.24948875255623723,0.450849963045085,6.066390041493776
nms,NMS,0.01755223534400344,244,1466,6,53,250,1763,0.14269005847953217,0.976,0.976,0.24897959183673474,0.45018450184501846,6.08298755186722
nms,NMS,0.017352730971129122,244,1470,6,53,250,1767,0.1423570595099183,0.976,0.976,0.24847250509164967,0.449521002210759,6.0995850622406635
nms,NMS,0.017158047612610243,244,1474,6,53,250,1771,0.1420256111757858,0.976,0.976,0.2479674796747967,0.448859455481972,6.1161825726141075
nms,NMS,0.017011636830342125,244,1477,6,53,250,1774,0.14177803602556652,0.976,0.976,0.24759005580923388,0.4483645718485851,6.128630705394191
nms,NMS,0.016862950397263144,244,1481,6,53,250,1778,0.14144927536231883,0.976,0.976,0.24708860759493667,0.44770642201834865,6.145228215767635
nms,NMS,0.01669199728047343,244,1485,6,53,250,1782,0.14112203585887798,0.976,0.976,0.246589186457807,0.4470502015390253,6.161825726141079
nms,NMS,0.01637028113276523,244,1488,6,53,250,1785,0.14087759815242495,0.976,0.976,0.24621594349142278,0.44655929721815524,6.174273858921162
nms,NMS,0.015901488768747016,244,1491,6,53,250,1788,0.14063400576368876,0.976,0.976,0.24584382871536523,0.44606946983546614,6.186721991701245
nms,NMS,0.015713263556931555,244,1495,6,53,250,1792,0.1403105232892467,0.976,0.976,0.24534942182001007,0.4454180357794816,6.203319502074689
nms,NMS,0.01555044634321333,244,1499,6,53,250,1796,0.1399885255306942,0.976,0.976,0.24485699949824383,0.4447685016405396,6.219917012448133
nms,NMS,0.015130657948600877,244,1503,6,53,250,1800,0.13966800228963938,0.976,0.976,0.24436654982473707,0.444120859119039,6.236514522821577
nms,NMS,0.014947566280319865,244,1507,6,53,250,1804,0.1393489434608795,0.976,0.976,0.24387806096951525,0.44347509996364953,6.253112033195021
nms,NMS,0.014776847252918184,244,1511,6,53,250,1808,0.13903133903133902,0.976,0.976,0.24339152119700744,0.44283121597096187,6.269709543568465
nms,NMS,0.014471669670416432,244,1515,6,53,250,1812,0.13871517907902217,0.976,0.976,0.242906918865107,0.44218919898513953,6.286307053941909
nms,NMS,0.014224351948196741,244,1517,6,54,250,1815,0.13855763770584895,0.976,0.976,0.24266534062655395,0.44186888808402747,6.2946058091286305
nms,NMS,0.013938953696544675,244,1521,6,54,250,1819,0.13824362606232293,0.976,0.976,0.24218362282878408,0.4412296564195298,6.3112033195020745
nms,NMS,0.013836342149180418,244,1524,6,54,250,1822,0.13800904977375567,0.976,0.976,0.24182358771060458,0.4407514450867052,6.323651452282157
nms,NMS,0.013561385244748465,244,1528,6,54,250,1826,0.13769751693002258,0.976,0.976,0.24134520276953517,0.4401154401154401,6.340248962655601
nms,NMS,0.013342857568325319,244,1532,6,54,250,1830,0.1373873873873874,0.976,0.976,0.24086870681145114,0.43948126801152737,6.356846473029045
nms,NMS,0.013171516290128369,244,1534,6,54,250,1832,0.1372328458942632,0.976,0.976,0.24063116370808682,0.43916486681065514,6.365145228215767
nms,NMS,0.013048125857313644,244,1538,6,54,250,1836,0.13692480359147025,0.976,0.976,0.24015748031496062,0.43853342918763477,6.381742738589212
nms,NMS,0.012952215232551963,244,1542,6,54,250,1840,0.1366181410974244,0.976,0.976,0.23968565815324164,0.4379038047379755,6.398340248962656
nms,NMS,0.012639310653218223,244,1546,6,54,250,1844,0.13631284916201117,0.976,0.976,0.23921568627450981,0.4372759856630824,6.4149377593361
nms,NMS,0.012490772492543297,244,1551,6,54,250,1849,0.13593314763231198,0.976,0.976,0.2386308068459658,0.43649373881932024,6.435684647302905
nms,NMS,0.012382416981939827,244,1554,6,54,250,1852,0.135706340378198,0.976,0.976,0.23828125000000003,0.4360257326661901,6.448132780082988
nms,NMS,0.012277147675969222,244,1558,6,54,250,1856,0.13540510543840178,0.976,0.976,0.23781676413255365,0.4354032833690221,6.464730290456432
nms,NMS,0.012001218698356481,244,1562,6,54,250,1860,0.13510520487264674,0.976,0.976,0.23735408560311289,0.43478260869565216,6.481327800829876
nms,NMS,0.011818326548460443,244,1565,6,54,250,1863,0.13488114980652294,0.976,0.976,0.23700825643516266,0.4343182627269491,6.4937759336099585
nms,NMS,0.011704432565541113,244,1568,6,54,250,1866,0.1346578366445916,0.976,0.976,0.23666343355965083,0.43385490753911804,6.5062240663900415
nms,NMS,0.011450695233497659,244,1572,6,54,250,1870,0.1343612334801762,0.976,0.976,0.23620522749273953,0.43323863636363635,6.522821576763485
nms,NMS,0.011312508183932026,244,1574,6,54,250,1872,0.1342134213421342,0.976,0.976,0.2359767891682785,0.432931156848829,6.531120331950207
nms,NMS,0.011247529861834311,245,1576,5,54,250,1875,0.13454146073585943,0.98,0.98,0.23660067600193144,0.4342431761786601,6.539419087136929
nms,NMS,0.011084530330997143,245,1580,5,54,250,1879,0.13424657534246576,0.98,0.98,0.23614457831325303,0.4336283185840708,6.556016597510373
nms,NMS,0.010938648957788533,245,1584,5,54,250,1883,0.13395297977036633,0.98,0.98,0.23569023569023573,0.4330151997172146,6.572614107883817
nms,NMS,0.01067905746638453,245,1588,5,54,250,1887,0.1336606655755592,0.98,0.98,0.23523763802208353,0.43240381221320157,6.589211618257261
nms,NMS,0.01042172687152016,245,1592,5,54,250,1891,0.13336962438758845,0.98,0.98,0.23478677527551509,0.43179414874867816,6.605809128630705
nms,NMS,0.010323008326569653,245,1595,5,54,250,1894,0.1331521739130435,0.98,0.98,0.23444976076555024,0.4313380281690141,6.618257261410788
nms,NMS,0.010118412928619053,245,1597,5,54,250,1896,0.13300760043431054,0.98,0.98,0.23422562141491393,0.4310344827586207,6.626556016597511
nms,NMS,0.009953634960853093,245,1601,5,54,250,1900,0.13271939328277357,0.98,0.98,0.23377862595419852,0.43042867182009836,6.643153526970955
nms,NMS,0.009787443827663124,245,1605,5,54,250,1904,0.13243243243243244,0.98,0.98,0.23333333333333336,0.42982456140350883,6.659751037344399
nms,NMS,0.009590154551135538,245,1608,5,54,250,1907,0.13221802482460873,0.98,0.98,0.2330004755111745,0.429372590255871,6.672199170124482
nms,NMS,0.009533816975598259,245,1611,5,54,250,1910,0.1320043103448276,0.98,0.98,0.23266856600189936,0.428921568627451,6.6846473029045645
nms,NMS,0.009413744574744174,245,1615,5,54,250,1914,0.13172043010752688,0.98,0.98,0.23222748815165875,0.42832167832167833,6.7012448132780085
nms,NMS,0.009230892162020093,245,1619,5,54,250,1918,0.13143776824034334,0.98,0.98,0.23178807947019867,0.4277234636871508,6.717842323651452
nms,NMS,0.009106620979990671,245,1623,5,54,250,1922,0.1311563169164882,0.98,0.98,0.23135033050047216,0.42712691771269173,6.734439834024896
nms,NMS,0.008898586907600427,245,1627,5,54,250,1926,0.13087606837606838,0.98,0.98,0.23091423185673896,0.42653203342618384,6.75103734439834
nms,NMS,0.008702429785485471,245,1631,5,54,250,1930,0.13059701492537312,0.98,0.98,0.23047977422389457,0.4259388038942976,6.767634854771784
nms,NMS,0.008672489027833076,245,1634,5,54,250,1933,0.1303885045236828,0.98,0.98,0.23015500234852043,0.4254949635290031,6.780082987551867
nms,NMS,0.008348536762404586,245,1637,5,54,250,1936,0.1301806588735388,0.98,0.98,0.22983114446529085,0.4250520471894518,6.79253112033195
nms,NMS,0.008285021409444017,245,1641,5,54,250,1940,0.12990455991516436,0.98,0.98,0.22940074906367042,0.42446292446292444,6.809128630705394
nms,NMS,0.008163715723221691,245,1645,5,54,250,1944,0.12962962962962962,0.98,0.98,0.22897196261682246,0.42387543252595156,6.825726141078838
nms,NMS,0.007955722990496506,245,1649,5,54,250,1948,0.1293558606124604,0.98,0.98,0.228544776119403,0.42328956461644784,6.842323651452282
nms,NMS,0.007907075086679895,245,1653,5,54,250,1952,0.1290832455216017,0.98,0.98,0.2281191806331471,0.4227053140096619,6.858921161825726
nms,NMS,0.0077514620057230685,245,1657,5,54,250,1956,0.1288117770767613,0.98,0.98,0.22769516728624536,0.4221226740179187,6.875518672199171
nms,NMS,0.007715961003599184,245,1661,5,54,250,1960,0.1285414480587618,0.98,0.98,0.22727272727272724,0.42154163799036476,6.8921161825726145
nms,NMS,0.007616570481459275,245,1665,5,54,250,1964,0.12827225130890052,0.98,0.98,0.22685185185185186,0.4209621993127148,6.908713692946058
nms,NMS,0.007467575010520915,246,1668,4,54,250,1968,0.12852664576802508,0.984,0.984,0.22735674676524956,0.4221002059025395,6.921161825726141
nms,NMS,0.0074117444232809455,246,1671,4,54,250,1971,0.12832550860719874,0.984,0.984,0.22704199353945545,0.4216660953033939,6.933609958506224
nms,NMS,0.007326521959230203,246,1674,4,54,250,1974,0.128125,0.984,0.984,0.22672811059907833,0.4212328767123288,6.946058091286307
nms,NMS,0.007265444078045664,246,1677,4,54,250,1977,0.12792511700468018,0.984,0.984,0.22641509433962265,0.42080054738282585,6.95850622406639
nms,NMS,0.007218902130580785,246,1681,4,54,250,1981,0.1276595744680851,0.984,0.984,0.22599908130454754,0.4202254868466006,6.975103734439834
nms,NMS,0.007162266076276572,246,1684,4,54,250,1984,0.12746113989637306,0.984,0.984,0.22568807339449545,0.4197952218430034,6.987551867219917
nms,NMS,0.007088783154423195,246,1688,4,54,250,1988,0.12719751809720786,0.984,0.984,0.22527472527472528,0.41922290388548056,7.004149377593361
nms,NMS,0.006967813763695177,246,1692,4,54,250,1992,0.12693498452012383,0.984,0.984,0.22486288848263256,0.41865214431586106,7.020746887966805
nms,NMS,0.006857346453690731,246,1696,4,54,250,1996,0.1266735324407827,0.984,0.984,0.22445255474452555,0.41808293677770225,7.037344398340249
nms,NMS,0.006769497824373889,246,1699,4,54,250,1999,0.12647814910025706,0.984,0.984,0.22414578587699313,0.41765704584040747,7.049792531120332
nms,NMS,0.006601925756895186,246,1703,4,54,250,2003,0.12621857362750127,0.984,0.984,0.22373806275579808,0.4170905391658189,7.066390041493776
nms,NMS,0.006383274170925046,246,1707,4,54,250,2007,0.1259600614439324,0.984,0.984,0.22333182024512024,0.41652556721977657,7.08298755186722
nms,NMS,0.006357568088147076,246,1710,4,54,250,2010,0.12576687116564417,0.984,0.984,0.2230281051677244,0.4161028416779431,7.095435684647303
nms,NMS,0.006279230084290666,246,1714,4,54,250,2014,0.12551020408163266,0.984,0.984,0.22262443438914029,0.41554054054054057,7.1120331950207465
nms,NMS,0.0060856092321588595,246,1718,4,54,250,2018,0.12525458248472504,0.984,0.984,0.22222222222222218,0.4149797570850202,7.128630705394191
nms,NMS,0.006018546197922553,246,1721,4,54,250,2021,0.12506354855109303,0.984,0.984,0.2219215155615697,0.4145601617795753,7.141078838174274
nms,NMS,0.005966324413170632,246,1724,4,54,250,2024,0.12487309644670051,0.984,0.984,0.22162162162162166,0.4141414141414141,7.153526970954357
nms,NMS,0.005848841931662213,246,1728,4,54,250,2028,0.12462006079027356,0.984,0.984,0.2212230215827338,0.4135843981170142,7.170124481327801
nms,NMS,0.005832516457915938,246,1732,4,54,250,2032,0.1243680485338726,0.984,0.984,0.22082585278276481,0.41302887844190733,7.186721991701245
nms,NMS,0.0057985457367684765,246,1736,4,54,250,2036,0.124117053481332,0.984,0.984,0.22043010752688172,0.41247484909456744,7.203319502074689
nms,NMS,0.005766979464315273,246,1740,4,54,250,2040,0.12386706948640483,0.984,0.984,0.22003577817531306,0.4119223040857334,7.219917012448133
nms,NMS,0.0056448110923368955,246,1743,4,54,250,2043,0.12368024132730016,0.984,0.984,0.21974095578383207,0.4115088658414185,7.232365145228216
nms,NMS,0.005545308321539189,246,1746,4,54,250,2046,0.12349397590361445,0.984,0.984,0.21944692239072255,0.411096256684492,7.244813278008299
nms,NMS,0.005454458300876053,246,1749,4,54,250,2049,0.12330827067669173,0.984,0.984,0.21915367483296214,0.41068447412353926,7.257261410788382
nms,NMS,0.005312140289998004,246,1753,4,54,250,2053,0.12306153076538269,0.984,0.984,0.2187638950644731,0.4101367122374125,7.273858921161826
nms,NMS,0.005080875718133145,246,1757,4,54,250,2057,0.12281577633549676,0.984,0.984,0.21837549933422107,0.4095904095904096,7.29045643153527
nms,NMS,0.0047928714553973125,246,1760,4,55,250,2061,0.1226321036889332,0.984,0.984,0.21808510638297868,0.40918163672654695,7.3029045643153525
nms,NMS,0.004588000414930156,246,1764,4,55,250,2065,0.12238805970149254,0.984,0.984,0.21769911504424777,0.40863787375415284,7.319502074688796
nms,NMS,0.004528660581154188,246,1768,4,55,250,2069,0.1221449851042701,0.984,0.984,0.21731448763250882,0.4080955540809555,7.33609958506224
nms,NMS,0.0044050333617621186,246,1772,4,55,250,2073,0.12190287413280476,0.984,0.984,0.21693121693121695,0.40755467196819084,7.352697095435684
nms,NMS,0.0042653619993327264,246,1776,4,55,250,2077,0.12166172106824925,0.984,0.984,0.21654929577464785,0.40701522170747856,7.369294605809128
nms,NMS,0.0040469127579892995,246,1778,4,55,250,2079,0.12154150197628459,0.984,0.984,0.21635883905013192,0.4067460317460318,7.377593360995851
nms,NMS,0.00392983225351436,246,1782,4,55,250,2083,0.12130177514792899,0.984,0.984,0.2159789288849868,0.4062087186261559,7.394190871369295
nms,NMS,0.0038658110072766314,246,1785,4,55,250,2086,0.12112259970457903,0.984,0.984,0.21569487067075846,0.40580666446717256,7.406639004149378
nms,NMS,0.0036683142031611413,246,1789,4,55,250,2090,0.12088452088452088,0.984,0.984,0.21531728665207878,0.4052718286655684,7.423236514522822
nms,NMS,0.0035826853844073067,246,1792,4,55,250,2093,0.12070657507360157,0.984,0.984,0.21503496503496503,0.4048716260697827,7.435684647302905
nms,NMS,0.003484732600822706,246,1797,4,55,250,2098,0.12041116005873716,0.984,0.984,0.21456607064980376,0.40420637528754516,7.45643153526971
nms,NMS,0.0034011598429071273,246,1801,4,55,250,2102,0.12017586712261846,0.984,0.984,0.21419242490204612,0.4036757466360355,7.473029045643154
nms,NMS,0.0033160731933330103,246,1804,4,55,250,2105,0.12,0.984,0.984,0.21391304347826084,0.40327868852459015,7.485477178423237
nms,NMS,0.003200532138698892,246,1807,4,55,250,2108,0.11982464685825621,0.984,0.984,0.21363438992618322,0.4028824107435309,7.4979253112033195
nms,NMS,0.0030766852464927667,246,1811,4,55,250,2112,0.11959163830821584,0.984,0.984,0.2132639791937581,0.4023552502453386,7.514522821576763
nms,NMS,0.0029993892163466757,246,1815,4,55,250,2116,0.11935953420669577,0.984,0.984,0.21289485071397662,0.40182946749428294,7.531120331950207
nms,NMS,0.002747483255383114,246,1819,4,55,250,2120,0.11912832929782083,0.984,0.984,0.21252699784017276,0.401305057096248,7.547717842323651
nms,NMS,0.0026991434208700864,246,1822,4,56,250,2124,0.11895551257253385,0.984,0.984,0.21225194132873165,0.40091264667535853,7.560165975103734
nms,NMS,0.002595532420700364,246,1825,4,56,250,2127,0.11878319652341864,0.984,0.984,0.21197759586385176,0.4005210029306415,7.572614107883817
nms,NMS,0.002455627812115313,246,1828,4,56,250,2130,0.11861137897782063,0.984,0.984,0.21170395869191047,0.40013012361743655,7.5850622406639
nms,NMS,0.002348695496617974,246,1831,4,56,250,2133,0.11844005777563794,0.984,0.984,0.21143102707348518,0.39974000649983754,7.597510373443983
nms,NMS,0.0022883151184252526,246,1834,4,56,250,2136,0.11826923076923077,0.984,0.984,0.21115879828326178,0.3993506493506493,7.609958506224066
nms,NMS,0.002254381130781349,246,1838,4,56,250,2140,0.118042226487524,0.984,0.984,0.21079691516709512,0.39883268482490275,7.626556016597511
nms,NMS,0.002199943215336067,246,1841,4,56,250,2143,0.11787254432199329,0.984,0.984,0.2105263157894737,0.39844509232264325,7.639004149377594
nms,NMS,0.0021575295513001336,246,1844,4,56,250,2146,0.11770334928229666,0.984,0.984,0.21025641025641023,0.3980582524271845,7.651452282157677
nms,NMS,0.002113549105481917,246,1846,4,56,250,2148,0.11759082217973231,0.984,0.984,0.21007685738684884,0.3978007761966365,7.659751037344399
nms,NMS,0.0020569868173902876,246,1850,4,56,250,2152,0.11736641221374046,0.984,0.984,0.20971867007672634,0.3972868217054264,7.676348547717843
nms,NMS,0.0020160145614797633,246,1854,4,56,250,2156,0.11714285714285715,0.984,0.984,0.20936170212765956,0.3967741935483871,7.6929460580912865
nms,NMS,0.0019726906218907898,246,1857,4,56,250,2159,0.11697574893009986,0.984,0.984,0.20909477263068424,0.39639058975185304,7.7053941908713695
nms,NMS,0.0019461943762828849,246,1860,4,56,250,2162,0.1168091168091168,0.984,0.984,0.20882852292020374,0.39600772698003855,7.717842323651452
nms,NMS,0.001872652391628509,246,1864,4,56,250,2166,0.11658767772511848,0.984,0.984,0.20847457627118643,0.3954983922829582,7.734439834024896
nms,NMS,0.0018338413279289322,246,1868,4,56,250,2170,0.11636707663197729,0.984,0.984,0.2081218274111675,0.3949903660886319,7.75103734439834
nms,NMS,0.0017925732329916115,246,1872,4,56,250,2174,0.11614730878186968,0.984,0.984,0.20777027027027029,0.3944836433611289,7.767634854771784
nms,NMS,0.0017603134987763639,246,1875,4,56,250,2177,0.11598302687411598,0.984,0.984,0.2075073808519612,0.39410445370073693,7.780082987551867
nms,NMS,0.001561323373793504,246,1877,4,56,250,2179,0.11587376354215732,0.984,0.984,0.20733249051833122,0.393852065321806,7.788381742738589
nms,NMS,0.0015503797048652388,246,1881,4,56,250,2183,0.1156558533145275,0.984,0.984,0.2069835927639882,0.3933482571154461,7.804979253112033
nms,NMS,0.0015021979624922231,246,1883,4,56,250,2185,0.11554720526068576,0.984,0.984,0.20680958385876416,0.39309683604985624,7.813278008298755
nms,NMS,0.001457795069442326,246,1886,4,56,250,2188,0.11538461538461539,0.984,0.984,0.20654911838790932,0.39272030651340994,7.825726141078838
nms,NMS,0.001430028818527076,246,1890,4,56,250,2192,0.1151685393258427,0.984,0.984,0.20620284995808882,0.39221938775510207,7.842323651452282
nms,NMS,0.001392839167946835,246,1892,4,56,250,2194,0.11506080449017773,0.984,0.984,0.20603015075376885,0.39196940726577434,7.850622406639004
nms,NMS,0.001331380804455748,246,1895,4,56,250,2197,0.11489957963568426,0.984,0.984,0.20577164366373904,0.3915950334288443,7.863070539419087
nms,NMS,0.0012468739978059016,246,1899,4,56,250,2201,0.11468531468531469,0.984,0.984,0.20542797494780796,0.3910969793322735,7.8796680497925315
nms,NMS,0.0010816725251330626,246,1903,4,56,250,2205,0.11447184737087017,0.984,0.984,0.2050854522717799,0.3906001905366783,7.8962655601659755
nms,NMS,0.0009507745897826995,246,1906,4,56,250,2208,0.11431226765799256,0.984,0.984,0.20482930890924225,0.3902284263959391,7.908713692946058
nms,NMS,0.000893648447106566,246,1910,4,56,250,2212,0.11410018552875696,0.984,0.984,0.20448877805486287,0.38973384030418257,7.925311203319502
nms,NMS,0.0008463562288284563,246,1914,4,56,250,2216,0.11388888888888889,0.984,0.984,0.204149377593361,0.38924050632911394,7.941908713692946
nms,NMS,0.0007981716926170634,246,1916,4,56,250,2218,0.11378353376503238,0.984,0.984,0.20398009950248758,0.38899430740037955,7.950207468879668
nms,NMS,0.000732256901538832,246,1920,4,56,250,2222,0.11357340720221606,0.984,0.984,0.20364238410596025,0.38850284270372704,7.966804979253112
nms,NMS,0.0006952465488873121,246,1924,4,56,250,2226,0.11336405529953918,0.984,0.984,0.20330578512396694,0.38801261829652994,7.983402489626556
nms,NMS,0.0006666707892285188,246,1927,4,56,250,2229,0.11320754716981132,0.984,0.984,0.20305406520841932,0.3876457611093603,7.995850622406639
nms,NMS,0.00061644537776434,246,1931,4,56,250,2233,0.11299954065227377,0.984,0.984,0.20271940667490732,0.3871576959395656,8.012448132780083
nms,NMS,0.000595068681284973,246,1934,4,56,250,2236,0.11284403669724771,0.984,0.984,0.20246913580246917,0.3867924528301887,8.024896265560166
nms,NMS,0.0004921162812681471,246,1938,4,56,250,2240,0.11263736263736264,0.984,0.984,0.20213640098603122,0.38630653266331655,8.04149377593361
nms,NMS,0.0004278604971485503,246,1941,4,56,250,2243,0.11248285322359397,0.984,0.984,0.2018875666803447,0.385942893002824,8.053941908713693
nms,NMS,0.0003556468120951081,246,1944,4,56,250,2246,0.11232876712328767,0.984,0.984,0.20163934426229507,0.3855799373040753,8.066390041493776
nms,NMS,0.00019255959272499303,246,1948,4,56,250,2250,0.11212397447584321,0.984,0.984,0.20130932896890347,0.385097056981841,8.08298755186722
nms,NMS,7.07319255320958e-05,246,1952,4,56,250,2254,0.11191992720655142,0.984,0.984,0.20098039215686275,0.38461538461538464,8.099585062240664
nms,NMS,7.07309255320958e-05,246,1952,4,56,250,2254,0.11191992720655142,0.984,0.984,0.20098039215686275,0.38461538461538464,8.099585062240664
